,,,,,20
,,,,,25
,,,,,20
,,,,,22
,,,,,22
,,,,,21
,,,,,33
,,,,,20
,,,,,21
,,,,,25
,,,,,24
,,,,,23
,,,,,33
,,,,,20
,,,,,21
,,,,,22
,,,,,23
,,,,,23
,,,,,21
,,,,,22
,,,,,22
,,,,,25
,,,,,24
,,,,,20
,,,,,21
,,,,,23
,,,,,33
,,,,,33
,,,,,21
,,,,,20
,,,,,24
,,,,,21
,,,,,24
,,,,,22
,,,,,24
,,,,,21
,,,,,25
,,,,,25
,,,,,21
,,,,,25
,,,,,24
,,,,,21
,,,,,22
,,,,,24
,,,,,25
,,,,,21
,,,,,25
,,,,,26
,,,,,24
,,,,,21
,,,,,22
,,,,,24
,,,,,22
,,,,,20
,,,,,21
,,,,,27
,,,,,33
,,,,,21
,,,,,24
,,,,,21
,,,,,23
,,,,,22
,,,,,24
,,,,,25
,,,,,33
,,,,,22
,,,,,23
,,,,,24
,,,,,21
,,,,,23
,,,,,21
,,,,,22
,,,,,33
,,,,,23
,,,,,22
,,,,,25
,,,,,23
,,,,,20
,,,,,23
,,,,,33
,,,,,20
,,,,,23
,,,,,24
,,,,,23
,,,,,22
,,,,,20
,,,,,24
,,,,,20
,,,,,21
,,,,,25
,,,,,22
,,,,,22
,,,,,21
,,,,,21
,,,,,20
,,,,,23
,,,,,21
,,,,,23
,,,,,24
,,,,,22
,,,,,22
,,,,,24
,,,,,22
,,,,,24
,,,,,23
,,,,,21
,,,,,22
,,,,,20
,,,,,24
,,,,,21
,,,,,24
,,,,,25
,,,,,21
,,,,,23
,,,,,22
,,,,,22
,,,,,22
,,,,,21
,,,,,24
,,,,,24
,,,,,25
,,,,,24
,,,,,22
,,,,,22
,,,,,21
,,,,,21
,,,,,23
,,,,,22
,,,,,20
,,,,,23
,,,,,22
,,,,,25
,,,,,21
,,,,,21
,,,,,21
,,,,,21
,,,,,22
,,,,,25
,,,,,22
,,,,,20
,,,,,24
,,,,,22
,,,,,25
,,,,,23
,,,,,21
,,,,,23
,,,,,24
,,,,,21
,,,,,23
,,,,,22
,,,,,22
,,,,,25
,,,,,25
,,,,,33
,,,,,21
,,,,,24
,,,,,20
,,,,,23
,,,,,23
,,,,,24
,,,,,25
,,,,,21
,,,,,24
,,,,,25
,,,,,21
,,,,,24
,,,,,25
,,,,,22
,,,,,21
,,,,,23
,,,,,33
,,,,,25
,,,,,22
,,,,,25
,,,,,20
,,,,,21
,,,,,25
,,,,,20
,,,,,23
,,,,,24
,,,,,25
,,,,,22
,,,,,21
,,,,,24
,,,,,24
,,,,,22
,,,,,25
,,,,,24
,,,,,33
,,,,,21
,,,,,21
,,,,,21
,,,,,20
,,,,,24
,,,,,20
,,,,,22
,,,,,25
,,,,,25
,,,,,23
,,,,,21
,,,,,21
,,,,,22
,,,,,21
,,,,,25
,,,,,25
,,,,,21
,,,,,20
,,,,,21
,,,,,24
,,,,,33
,,,,,21
,,,,,21
,,,,,26
,,,,,22
,,,,,25
,,,,,22
,,,,,20
,,,,,21
,,,,,22
,,,,,22
,,,,,33
,,,,,33
,,,,,21
,,,,,24
,,,,,23
,,,,,33
,,,,,20
,,,,,23
,,,,,20
,,,,,33
,,,,,23
,,,,,25
,,,,,25
,,,,,24
,,,,,23
,,,,,22
,,,,,24
